Vehicle_ID,St_01_Generic_Sensor,St_02_Generic_Sensor,St_03_Generic_Sensor,St_04_Generic_Sensor,St_06_Generic_Sensor,St_07_Generic_Sensor,St_08_Generic_Sensor,St_09_Generic_Sensor,St_10_Generic_Sensor,St_11_Generic_Sensor,St_12_Generic_Sensor,St_13_Generic_Sensor,St_14_Generic_Sensor,St_15_Generic_Sensor,St_16_Generic_Sensor,St_17_Generic_Sensor,St_18_Generic_Sensor,St_19_Generic_Sensor,St_21_Generic_Sensor,St_22_Generic_Sensor,St_23_Generic_Sensor,St_24_Generic_Sensor,St_25_Generic_Sensor,St_26_Generic_Sensor,St_27_Generic_Sensor,St_29_Generic_Sensor,St_30_Generic_Sensor,St_31_Generic_Sensor,St_32_Generic_Sensor,St_33_Generic_Sensor,St_34_Generic_Sensor,St_36_Generic_Sensor,St_37_Generic_Sensor,St_38_Generic_Sensor,St_39_Generic_Sensor,St_40_Generic_Sensor,St_05_Body_Robotic_Weld,St_20_Paint_Oven_Temp,St_28_Final_Legacy_Align,St_35_Final_Vibration,End_of_Line_Defect
4162,52.399135176834164,48.43711287302655,47.11372089504127,44.66058564229886,46.08161814677287,50.56018896917434,46.74726061817159,57.20182228011677,55.96950993461935,49.939900727207124,56.47536990622153,46.037006449203844,52.486873845567025,48.839810603361215,60.33646863178309,49.43555694170913,50.82363528071188,57.60818924556243,53.06804769667478,52.491422600142954,46.28401642727632,46.0389653315686,43.5962543999519,50.429550044365605,48.28534028444218,53.76696623615016,51.52286604986996,56.38074881476271,48.37080712974117,45.8451509641825,49.88533340841607,55.13541307844517,48.0811547226243,59.10858414562732,52.400397588013,50.20806385789298,106.53716754343525,160.153189980342,1.5294613499042915,0.5988602477678875,0
4163,48.65677123345129,50.55017411966425,52.39470094466316,57.94207929166539,50.952279034982936,48.37857153349751,44.17117021485491,47.04272188575683,61.88264027100615,51.79078755353854,52.501701948139676,53.71586409183672,45.70827937884957,56.25336055343104,50.69908400867552,47.3012804509535,43.54580684919733,51.793053246179625,49.096961347189115,51.61799768184554,53.01342460274051,48.84361636952338,52.13236483376476,43.864209039853506,51.32980426343705,55.47455413731795,51.28498521003332,56.1735444018663,53.213382643822854,39.0058427712803,49.52430412735756,59.61399366371439,49.26323682125192,51.13525537399616,58.91661306970415,50.884816660040535,115.78752705919281,161.74173117693036,1.3338462400285582,0.6861209043789692,0
4164,40.81820108114801,58.17523835309729,54.85609206596254,47.154690833564466,49.13449040923834,53.25099942342496,48.24022042261129,46.43991230277384,55.55288987031739,50.077821150376174,43.04557350571859,44.51606514605317,46.740783265906366,47.25263981741374,42.870048736877095,50.75800052929687,44.72690786783219,44.38985481778182,52.76841504826456,52.6131798679079,45.91933925467634,53.80724694941378,40.72057995221559,50.27013203336761,51.451116121428875,51.12784043796932,45.965205826649026,51.8890575476639,52.67619312715699,53.53936749527854,39.660287392728364,49.14706430533025,58.14262356401937,53.429319368896095,50.57530854746906,39.476949315755405,110.96163792856916,152.62912720306096,2.6873432001927284,0.6591801526618388,0
4165,47.836130582058054,44.786124716217905,44.961634676061195,53.93215054058364,53.18676186096816,52.97718196904623,48.298400940566616,55.11664999439835,48.233774580951675,57.20827076457067,46.53552379839654,40.54814356266603,50.02568128197561,47.185407112238664,48.27722500575134,55.43034679882902,52.54996999043635,61.000977850706036,44.880319999631396,37.88796300897966,53.73303134272651,49.062701903923845,46.93241693836428,48.032460685764775,45.26355720330982,47.99505777855349,47.35396205593845,43.5678906621823,44.33375147020288,59.58897528563981,48.86263062536331,48.01760844657015,45.13290351028128,56.1529163604781,47.458194859951035,56.168882551929826,105.28153823889608,159.14275742891633,-0.41212248275121116,0.4638325775823808,0
4166,53.969092335719075,51.016238656527,48.997730433235326,53.37693803043035,51.63169390197713,52.5351894481775,45.43120567732153,55.97493178725081,49.512462713008624,58.902486499408475,49.14455390979808,54.03669386354488,53.41178757401,40.31440055617647,51.20641972912868,53.49686093154242,47.821513406012215,44.67364230149005,61.74184596468659,50.75620587948968,45.6408875473748,44.85510335694957,55.46788425691795,48.09757579682468,51.52385573402055,41.975277998301394,47.4814511705828,47.61950745193692,60.22340137417039,63.42426488480529,53.265607644956134,43.32547245930513,50.13155042729571,51.522733164776746,49.67450372660279,50.92474579374556,103.8554780713269,154.9089804567575,1.852648460739069,0.6553040826750844,0
4167,48.51311960378447,52.190026292593636,48.76658316205794,49.70718974727473,47.980384294492914,44.155538932092014,52.73676654785981,48.86457961076109,33.46306360711688,51.2939419505666,49.21751079578329,52.36914209298184,54.075568594257916,57.76940577410601,55.89120991282854,46.36495880967347,52.395456957310756,47.510293089073556,52.475743098002376,47.15014782613307,50.94537840635849,51.120056772753685,48.06526838058721,49.440604558764505,48.26147523213029,53.211410015160055,51.19773137283297,41.649683506970334,53.67485389280439,54.843202568315434,53.701969488539966,44.65868830303878,36.5448663283115,58.52776616812302,48.47214240846572,47.33373356444014,113.83043532195043,163.02638068814898,-2.669085728926001,0.65258430516358,0
4168,48.76808298742726,52.60002190400405,52.261435828917385,45.13501617738652,43.15807167450748,49.037715847008734,47.53286813645529,40.20253768462197,38.29557360061102,50.3568707683663,54.62247356325254,51.048105834193414,53.193364141254854,48.64159240323535,51.75435405384964,46.55642067389264,55.41193383476749,53.5760173771352,52.71689291145161,60.66052475511812,54.19975703816718,54.02226073503132,52.74210271395171,45.61885499067208,50.670156164128834,55.99335063336321,45.566119600522086,56.11379576653834,52.597728382740755,48.458198090255955,57.67932521696751,47.6644085886636,47.755904187051,53.28736093148135,53.39243570208478,42.338795579810046,109.016886782893,161.4024277362135,1.1089484904293325,0.3539834252882537,0
4169,54.93188252952969,47.746077534532674,53.16004161429929,49.75908536510805,50.81255293929558,58.011298391086434,48.186195039582245,44.70606821313984,49.913053474554935,54.67304531285735,55.500307285291335,50.40585919398427,60.46085040085609,44.580604035742724,45.2040463759931,49.489000641587566,50.91681348565647,47.60429929721958,54.26383039613692,47.332206826867356,49.183377401400186,54.79862257501413,41.23479177267866,52.50291262744074,52.67299416362616,43.80427848926493,48.2881228124211,52.34157034616064,49.88088669785502,55.22231468824654,45.67625337526662,45.74735931847977,40.96657174261772,51.704296399898936,38.202452854296396,49.379152035096276,107.48001893464762,161.39540910178448,-2.823459747686746,0.6100623717773419,0
4170,46.440133863705384,60.43132050404041,47.24263044360257,44.150694468338905,41.28761729566553,48.29056972400775,42.15571897560029,49.53758086467166,47.08951632443377,47.58376920341671,51.883353222534076,54.50486746820736,51.61221516215634,47.83150153446069,43.03562812269839,54.5530128486698,54.89868510914458,55.18252154607976,52.871131155360374,51.52184373889236,46.88129076039951,44.01993046214895,49.36836779481424,53.586488500946174,44.3205744394031,50.618898836781696,48.909395201413794,45.727793940222924,55.96198234850342,50.15330300144592,54.30442702404462,54.94662648896136,57.00548345815823,51.93055829853685,45.90591225629895,50.516394843593496,102.11267602768655,156.12061519058494,,0.4216795140953883,0
4171,42.285983908785504,43.5253405732987,42.536244120469874,49.881411187315486,56.23053455417937,55.24640612888156,50.346387808638774,42.90994649939623,44.40994868126062,51.236074817810184,55.42677623607199,46.41724790244671,51.79704957126246,39.416927208810954,45.3604801623975,41.27997692427635,51.75501352770564,48.98055991060595,47.13376386523013,49.40901874989076,36.61855253470255,45.130659526759764,55.83862602825301,50.044879976519006,46.47883200815872,52.261968719600645,48.739892144269405,52.85782361776467,47.06108459029842,47.6281931227778,48.809831649204355,46.027226735581486,44.472858662911385,52.4536444602857,40.390959424564784,59.54962841298176,117.42461322324195,160.09119648166455,2.1411640459643206,0.4939769707002636,1
4172,49.19684440237253,57.29442694316235,55.15899377299701,53.86390733229829,52.64467040152085,49.949292625700856,49.52888815622836,53.64363958229388,50.170412511361796,46.74126117858977,52.34177445180827,57.520284087980166,49.36694382642164,41.003189046865394,55.656096155515506,48.15910012511655,56.7614293505804,46.81539567848198,56.229550912317286,47.161552146775946,50.27596681765533,60.65493041059172,59.435236810894025,52.609624050181935,51.61107650631672,48.40955829889527,62.872828820572394,56.46312184313576,58.816043504014836,55.48960677210724,54.4381671110782,38.55938222150233,48.20678172285544,51.61840238830226,50.80960346767482,58.25602160488099,108.42441845805206,162.20118651486575,-0.7780282323401133,0.6238847138192142,1
4173,47.57913024375632,56.07532802795819,44.400273647113934,58.58890033095999,54.21387286143487,48.451181796169934,47.00261801607156,46.1366924424281,47.05387543747118,59.46253106260188,44.94286645237484,53.478131808686165,46.137275911390205,48.168789573406755,47.55493901787043,50.46634134351909,54.05887375290516,58.4974160817616,47.93125429980159,41.46119031002624,53.38810246345797,58.89947648731066,50.17547092404661,49.40900918175015,43.034407993913746,55.50111884503652,41.096027803867585,54.2029886866391,56.22495622301816,47.73574324699919,51.93405598874994,50.67608392993282,49.31394331637881,46.08392452259372,38.16043481005501,46.45338956059683,104.80129473965638,159.11365108202,-1.3159073949752866,0.5539907386794042,0
4174,45.16876840123373,59.50444394801842,51.35592102521939,44.560754420278556,45.15257983345151,50.932802955572924,51.90560584492461,49.63821196190243,45.144909411501516,55.42995607387887,50.23130331254594,43.94420670694975,49.81976185978708,49.27502534700214,47.86964170199643,55.92808784156073,55.32012925930275,47.51234061971848,58.68565299118702,46.88591491370586,55.92190655583637,44.725699663071545,48.54651534449808,46.42381269230612,46.71003750475017,58.306529826206386,49.417053304555644,53.39767255224648,58.413755162408506,50.014582636761915,44.89763293616381,54.80887854919537,47.56902867606764,47.929901770192835,45.12388329427585,46.331360977071185,103.35490868503392,167.20501003078738,0.5801497690118284,0.508127538642914,0
4175,49.123107720506546,42.0588645064609,49.340095506346586,48.74770698002036,51.780405524882646,45.838976640946456,50.59433433144983,55.47381248477689,55.020784738957296,58.91369077928715,47.40998271193863,45.125616647451906,49.955411873503955,54.2057469409247,43.74488514135217,54.214783781506796,49.37713367899246,43.50988575686317,50.98920080428567,57.061432744762044,56.680805447539626,49.672603428574845,56.59249473562121,52.122113752257846,47.06373904870443,52.94441576248624,51.407713857041706,57.03389396783878,45.318893262869615,58.787148710616975,51.41578121406344,40.71955847347035,54.903464120355856,50.23387608744514,50.369089857874464,46.816503463188944,104.60381252858427,163.96448017362877,-2.52611439976501,0.7125663389671859,0
4176,52.45752823623392,45.65584256055145,50.81221952602038,47.3759445788736,46.66698597108558,54.499368888058974,52.93787192519767,51.83818874794706,43.55339484818989,47.54605457172377,55.77905470223074,45.16779137354624,49.06349048808948,53.675014597304354,54.435690702956805,54.460031740956026,47.34294091814926,51.83174309876096,53.68274157696943,51.411136843644314,49.16735737053898,50.50196221684957,62.61557620850697,46.19774434898721,50.918760470042585,49.45236156551634,45.01878731131937,55.16040902029441,51.71141831162238,55.57425480112267,51.81555126378206,48.7673225023571,56.08493073434675,50.65803564190904,48.78090544845775,53.72793582293283,99.52923910458486,166.18263326729604,,0.5493123635661246,0
4177,49.95355719216092,57.4597152958082,58.25616985853429,51.36869688753744,50.74534856591281,45.730388582880344,53.16328553035054,59.7218683882985,53.48624124139154,54.54194184254479,46.56080287449125,52.923971577712834,48.81497469597346,49.463651706949705,56.11802406525391,38.80378831757013,51.782201955332674,47.58319986177007,46.44768916775972,46.87665216820272,49.53910585222501,46.3810487143015,34.659122867969465,44.542510751068065,45.26810196556072,52.02674711617115,52.51363013850364,44.66696081242685,55.99252869744706,52.411727360848644,52.194228191408875,44.68680906545083,51.85395288356475,53.54813069688907,57.42961410939498,46.96291752911356,101.25544824901569,155.0702986740216,,0.5880400277071208,0
4178,51.534905363431186,40.614804226848456,65.19140806810914,42.3909581184459,45.007819351243256,52.76830985702694,53.57528750878048,56.988811645224914,51.199155247999,52.11670266763575,51.718083390152884,51.78488192608004,57.07380702551241,53.284362889700695,49.840164185952595,55.93766792648973,47.22199049053174,51.084720407164525,48.436775184575744,45.854902262053855,36.46359246249164,56.29783144737674,54.206282842968704,51.02223153513103,56.81926376637969,53.73636809442058,48.19444203323823,50.35228032211693,53.201896553046076,53.78721798925874,53.75445558341311,51.9690125530182,49.544962316457145,43.79963238552785,45.40980155754542,54.40062194928594,96.92752826168503,161.7141925995202,0.3272347341225542,0.5797618254723199,0
4179,59.06703849257711,41.96770549479793,41.83281294300696,45.356686614375164,49.58279069676464,55.393044331576114,58.34347809317033,44.8055638827937,56.82989172826903,51.5282147948165,46.82471891799478,46.950293361188294,44.42475412441711,48.49762600461196,56.85650100032976,53.8968513293822,57.326567158973255,51.59204474892718,57.23105344961748,46.98890040398252,48.77661099116472,47.29642640714511,49.59079508141949,59.48962908621046,52.80531285594382,57.05840741354358,40.691553655463025,43.4079089919532,52.44616193996069,53.32450774101333,42.09703020649393,58.02702932325735,54.918953016765045,53.57129176037607,51.836001868420205,55.465110274430344,109.2408766496348,152.35602947135453,,0.6215911608083398,0
4180,48.28560569221218,47.55846106644254,54.919530776664615,41.53991720965682,43.10734749843404,52.12865215647526,50.64299073220768,52.96458279615917,47.62920774975836,58.27769675585509,41.89487534823434,50.08847916514224,46.98992512178219,44.50320515593005,54.092147172128854,53.20249365722462,51.90550992485061,56.80322008616546,55.17655563344296,43.391285109579975,51.46276039080715,54.20966410729859,54.211811877159334,44.8336159517508,43.80894799757988,39.14430908206468,55.50146066915364,57.04929393435994,55.279678569838964,57.13021020138049,53.47760013251332,53.56115830695098,46.566455422627314,46.62653509245227,52.6334849062539,57.17222506338264,107.37266573899373,158.2413663578221,,0.5222377267053868,0
4181,51.39174317322335,50.959968943111335,49.21876113661177,42.80847729667448,49.19984704829522,47.154916371621326,45.26966457761442,50.76453721669724,43.26948754208309,45.43809038261245,50.437900221972455,54.89732118927771,46.40124307004146,54.25321276621486,51.91734602878852,51.89332381868737,53.386856896128016,48.16943976909446,48.78566681310598,46.181952816125914,51.14596141697175,54.49403532343338,57.39958823099712,50.219782265898786,45.666551674929345,47.65338945243698,45.828019908654845,55.191261162073886,54.44100911610581,56.88160464656423,55.9385301977968,50.59220585054963,50.037945649895995,48.65533317043544,51.39323172896947,51.88514200785746,100.8233614966015,158.81766456024562,,0.6201219232928894,0
4182,47.453933187004324,57.96112536824388,55.23927256856276,46.697811030439574,41.77809133489846,50.92853312443603,47.85024748632059,55.93584257719058,46.82638722660452,46.97245755325908,51.49034481955628,54.10936577871521,55.2784132450576,38.89971506566043,53.01973313798457,52.12617916433133,49.646211356584146,46.117572867875175,53.5153908497263,50.57375671741703,47.32398098505671,49.15547456715108,53.746604671827264,45.46414036362721,50.926856874952264,48.50170238111838,54.10156652162496,49.915443626718705,55.29151654550009,49.66967433808485,57.18394204913152,54.116895191288606,50.76752512959853,43.269402983529524,53.24049809241806,47.765263044528695,109.43399575135408,168.0736497607511,,0.404457524104187,0
4183,45.76820140056513,49.07367042534821,54.786315380895815,58.35441306412944,58.735568544653084,46.3289177542611,47.98376698944461,52.616823996149506,49.79378583843896,47.33043185174671,55.13124265715198,50.40197804529916,55.9333473004715,47.55860211032803,44.0352119958948,51.975061774886974,52.84375779798477,46.9348417135636,55.21317769769278,47.91602507147725,53.21920332672493,47.092023246180254,52.17885137023214,51.13095844632974,53.38483280975211,50.72841848778414,47.77153508396077,62.90880853633967,50.38144057317107,44.2990228777896,50.292876878848176,54.70107301985208,49.521269474588415,55.98289470564422,46.30178761784915,45.577048151278476,101.75756758801906,162.37523696739888,-0.4104477062014175,0.7981766506509023,0
4184,47.07546173291115,46.9588042596773,57.048724035990816,51.73800238466317,50.80202493534475,48.943345449651716,45.400929924582535,47.50125121973122,54.93857822728937,42.7819547288619,53.570485054434535,53.54081368591362,49.22782512094112,44.50706657334063,53.81311349252686,51.96267709795077,36.32894949073703,43.315025696983874,48.3661068031887,50.81513591299608,51.99174428202974,54.54694844560555,50.00268944573908,55.39596142945126,51.96801426298203,41.35062005210652,53.00872133170796,57.61737088622441,51.3529635698953,56.902650055135815,49.11649104887463,50.31038921802221,53.311198623396756,52.03294653899887,54.772592722405975,51.96796266130734,111.90278076410242,156.56275534814205,-1.0076541335900027,0.6327393943259236,0
4185,47.606207142391554,51.556949688482135,51.42482457581349,50.324979367999035,50.02840108069824,47.383583579693656,37.43326744636899,52.380383663081936,54.0272320327693,40.03884815781119,43.901687478088384,58.30430654323871,46.45336709065072,55.35311439928477,57.16622994713549,48.55082869441224,55.84758642487837,54.84911455100112,47.21066778873096,55.93732458002778,42.519744130346645,46.257648040603705,48.366647522868924,57.35839833997396,46.50550967763583,50.87611707239968,49.22464793655859,55.95121688157334,48.25631347501485,47.584575136182025,49.58343025300756,51.61682485288474,47.552691749223946,56.40071368976326,51.154385463880196,52.76921830836073,105.32491051015248,157.0063091879336,2.321468437894188,0.5352112351631639,0
4186,51.79737898773563,52.34798241647201,45.552117575224884,56.734430020142426,53.38028527724632,46.19376473708864,51.156119169412165,48.15490250475826,48.9129564144508,49.1511317485773,49.87281081014644,53.0683448904263,49.148564631560575,51.12178514041305,49.99256396977203,55.260191332630725,37.02113844596758,44.74978874864499,44.69767390806342,52.010168027993856,56.27586205790925,45.22512761948604,53.03834940184579,47.976190874109236,47.36112083346631,45.52196109813088,53.66470032172054,56.034701090077675,44.21417973028045,48.20557454966744,54.67052244818156,53.411669892320155,48.24859247851902,51.851336613817494,55.42063119557897,56.065987167502755,112.8438668430316,162.65770963114605,2.1745462647221325,0.6888870316103648,0
4187,61.74537893350379,52.20619911085136,54.6382474435481,51.9179894059171,43.50346589638879,53.15287562059291,50.16833324897183,46.76855777488154,49.614505363599314,53.722032816693016,44.66138347388595,42.70606399519559,58.14259570009082,40.2127876034405,46.49423724425072,50.25968597439828,46.14655489301144,46.69483815206413,52.53112818465966,51.8624518057953,49.58161061861779,60.791001757172715,51.250132233342995,51.11812886956287,48.3392307468566,45.47460829314796,55.6072481516243,53.21348020396095,47.01230500058417,49.78842797638417,53.72599244286882,40.38875868813163,44.99888451936873,47.50497833432894,49.730255506581315,49.55539732179982,103.34554532537854,155.23104000087562,2.8373070992864484,0.635332225333617,0
4188,46.419782818620796,49.110068960243275,50.58998788072032,52.38788055698504,46.09624516550011,54.91970650165945,59.56953109232088,49.44331576577363,53.48743046894928,48.886025315596285,45.92603141130502,50.143679233986575,40.73462659310502,52.768308820092614,47.55075733670773,47.60843104110129,50.42786068846799,45.415825801360555,53.28407449764154,50.222107297328925,37.57373235645208,47.218548653025174,50.68769964893331,48.84961419296179,44.28064751306339,46.10627679716382,43.66788864166893,43.59752463639749,49.173360643149636,48.190963025204375,51.857127435951185,54.03830024049714,48.322427532845495,41.243856099700984,55.04091073259428,49.43775435425106,108.90460702329926,164.36672708906758,,0.6265356436562333,0
4189,47.916873471922685,40.224569430409254,48.83078392432934,47.63487767410099,52.65529907473785,55.26636691149972,59.25205466692793,51.24387066130261,55.27640918501317,45.912149092137035,51.48092843878077,52.435719654724615,50.20955824924767,50.25582134561005,55.58650015264255,50.39879554764864,52.57042158496738,47.170679615595596,39.60677788367678,57.94350883079805,51.07096535164896,47.43904467532709,61.28297653505501,54.996140703273696,48.33270003404994,49.133733735524864,39.320401850376506,51.32042058150697,56.07224974778078,44.4983594315388,49.71559778057066,44.09996174626247,54.09257826985047,45.39849187295872,45.51791882042214,52.61489870330455,102.85095097666759,157.00800691637326,,0.3776581434263147,0
4190,49.684384934443756,45.41192005446834,47.618880596475194,46.81335822195459,50.807273324533,51.21058984241198,53.39912281576522,56.50119770782588,51.63429365972046,56.07079308551547,52.57314417306241,55.682337748580665,48.74735412399456,45.48622506002763,49.99798648805887,47.52065874244772,58.65950704429868,53.2425871485463,53.46120657003174,45.083527117383134,49.008430628718685,45.887100366976,48.73095958792236,51.643172610304234,43.27713147401578,51.807317305020206,46.43323380261688,45.170769708757646,47.919588833463344,49.15677128172909,37.981097965274024,54.72154283918751,57.75945986763141,46.91857205340462,52.999271595688036,49.47914336369469,108.7155838469235,160.13412747699306,,0.7193919663883018,0
4191,51.97899424354873,57.101355426337314,55.03167784552565,43.4443652513429,46.401749598126315,57.345723731888455,52.81340389997821,47.51670670144957,51.44069893263522,44.32647309802716,42.11901144511215,47.62328069430063,46.15775730831229,46.77898742141315,47.83256666238946,51.64743195773663,49.70675498151259,52.66553489386925,52.955302779572826,51.9355555453226,61.00069285013545,46.14518317832168,62.50682769665603,49.89786759064531,52.497427748341714,40.994579599074754,55.26618700854103,50.237055819875515,48.37438962352272,52.281256379032676,52.06648665153584,43.67520600938168,52.34059419938045,53.1368610219001,46.63551263841422,55.869141361608875,98.28312021728303,154.92258413077417,-2.121526965125576,0.7626894222102103,0
4192,51.317754059773925,50.935344689882996,58.016847460036885,46.99455216979304,53.24022854905634,46.615507814894904,45.851825146397644,40.41663070108922,51.190160077404656,40.75697867851373,51.61667557043689,55.141176636174265,52.27376296168873,53.091614605887706,51.69249915640822,52.1601046454266,53.373399676294355,59.70284873091647,49.74590580569603,46.93052373242498,49.916989194917285,52.69016169612298,48.41405760971218,50.52879477714775,52.05438544349137,50.551052797540166,40.157439039454054,49.39804442822639,44.89169947121725,49.162158756085496,44.64249526222496,45.5818445249878,52.53281425537979,48.050157539844705,51.640614039266524,52.86346493386095,108.94001869425601,161.46563140960652,,0.6254075199316212,0
4193,56.420478969740586,48.38738940446471,44.02323720650183,48.59738292950474,51.513656435886325,56.42574594963157,50.943164023347876,49.014751765114504,51.346171291836846,42.382088164708584,51.4946863388476,48.4598548554305,49.4546748939809,54.446301880981835,50.815435890001936,46.39587142762445,45.53108020593305,46.653594355530416,55.303518259871474,51.539903636852436,48.72920851117717,51.716157651709985,49.9780029424855,43.132547619635076,42.14407115130642,50.82832838414694,59.7943657915552,50.28582926236394,45.99566951103898,57.81150058413593,46.58751358030077,41.55540183780879,46.09302152693405,67.08061686525244,51.269592109036104,62.40941201140638,98.04546202668237,167.15642052602095,,0.6729269870830145,0
4194,37.86803964732396,55.59084274186987,53.10976121239465,51.723594737584605,52.52778636349561,54.54780609259646,49.41732813068368,51.281826763753045,51.35193848197729,57.81671320642673,44.36639510100537,46.42985333294349,45.38338297651168,48.23765762325426,49.5288013148011,52.57245419306014,56.3427342422673,39.29062657263216,45.61183898359442,47.503779237123595,52.427695910092815,50.393750243487375,53.118599991747544,52.545705197678,40.412572259301285,52.345965221339455,49.3881614780422,54.3011634391046,38.92351797878395,47.80687349548491,49.13858394856511,54.45783621994227,45.7053532473363,58.9007039383972,54.585302159228824,49.97477197911882,110.55147023910439,164.23298326148043,,0.5342316946069161,0
4195,38.06535064902164,44.34941683815526,48.13806407288678,49.816207924776485,51.94869240124991,50.199157984020474,50.72887334423545,50.911873207560966,45.015046735317874,48.98440307075363,49.32016347106321,43.85215961338501,58.722884753574036,52.67160096534188,53.21404299208465,39.25638201220712,49.38332714801778,48.86405920980389,43.45973201920031,52.163590789450275,49.39344355682647,51.496573467567664,49.02612072471016,37.77922357115034,48.23127295321884,50.42599865427538,50.83485662497758,55.84527877981142,39.697814870194875,56.57103198785745,54.126558828798615,43.19993045130759,53.3126193578898,51.917051418317925,51.703678625480975,46.88858756872695,106.6623036744274,158.46775136001267,,0.34549412707414856,0
4196,47.52060913994925,48.87325933143496,42.66363800903943,48.17465267066156,46.592985000747504,51.11532826738224,46.155338538458324,48.73136723175899,41.90906582198535,56.3606461093718,44.65986464074365,45.5068650740266,44.80684843139042,45.652560319497105,43.029852395773844,54.36662264368446,46.69175905134657,41.75182288195824,50.35781949291093,50.29312818657535,47.155509622054886,54.705646448157566,52.79983167239566,53.34677169919258,50.77845701376624,49.554614358929406,44.70891917075554,49.95488952060951,41.48344244351018,50.389368527790545,53.35389773040514,51.45499764910005,44.09458335536433,56.452959038196546,56.834227037336774,45.27373910294334,103.49659372770098,158.90916687560036,,0.8168501579285559,0
4197,55.486500937718546,50.688792025870185,50.73852910381504,45.441616240516254,49.62076181589316,55.18152905505347,52.09557585974473,54.74806293848914,45.61516708543239,56.099905456473266,40.84182787736104,50.77123429060104,50.21906715888964,58.54641160472522,59.60625195926017,52.90470131116281,50.8499104334098,53.15805752336683,53.343647502060435,56.70355663390782,54.18270018030583,53.787419316845,48.738451970095475,48.93287766275072,55.60980381593792,55.838807095733294,53.768586821770334,55.99768517202641,45.35212752532726,48.16280077733058,46.6553027365274,49.73307178664729,50.11677446971306,48.96840812425471,45.09797041577511,41.133712995157154,113.27720595015614,153.37973044975044,,0.6734461702094987,0
4198,42.17175984197202,47.793112483526855,45.8343110990522,51.99563403977605,40.714719046951934,53.30934663375021,43.153289470033734,51.561660864860144,47.67769936002276,40.337318774724146,55.17055474239922,49.92669517159271,50.40236444548121,60.42974605392486,47.62738900754162,48.09075632095695,50.48813228879523,48.52768362879305,54.51425508420666,46.71844244426134,55.122833384788,44.71858979201441,54.50785116082372,60.594626413786976,46.25538093204765,51.09700848352884,43.67920161445488,57.61088119032807,51.62146115209772,58.73474418724071,47.12914602494946,64.3510403913373,52.326796349943116,50.146322732142536,44.68091553690811,51.23820455309234,101.36654653461963,160.01638708545502,,0.588996248134958,0
4199,34.961838301531216,50.503814114507996,42.111233860999015,47.511169564830794,47.44583898164669,51.307410634360956,65.17746705583427,53.015059846951665,53.28616895797627,50.30982094034786,54.521469226055856,47.53657569222106,52.705841771667956,42.8649075349437,46.98307888884395,44.63510331417497,55.03461805300788,46.26976325804607,51.67801293330626,44.904427046038194,48.855723371204085,56.46258735897557,46.20488086797111,56.92145827342814,40.78638513255818,49.983675496289905,51.08127670364613,47.68292407615493,45.979020487477676,54.72775916942445,55.55402840777181,53.320442810372064,53.53164421556412,56.714398781489294,49.53031466617844,49.301375316379634,105.03896368695335,163.97006267775342,,0.9095827513000032,1
4200,52.85589703109604,49.061530342891174,46.09129763887733,51.76898253995995,48.77328351347535,47.74880975752544,57.235335744503374,40.8151961734825,48.64538290618512,53.863693511976294,49.114712337291714,50.113417928253476,48.45359023168034,57.07830171125303,55.17451424205639,49.093626189216835,60.5472869554228,54.18535295594287,52.00064334862653,51.73572535645742,52.246995403236156,45.21770747956039,49.75654491164047,46.76170453468279,54.950010342346445,50.55432125025264,53.41172525036005,47.01347528586635,51.375249948989286,59.08081626266119,51.437152868301496,51.447115622306235,51.83651928824944,48.08418164689425,55.73266640428532,57.87561469383541,97.46005886612788,158.2199663646813,0.41176309316318727,0.4617085620572053,0
4201,51.218286118513575,43.003284761070624,44.86113041043073,40.43363945203232,53.13376716660299,45.37852949354347,56.636127449978915,49.13173898242751,51.01456804144934,44.62398009683016,52.220168593164175,54.020306497878224,46.57324216828195,56.717164679792134,52.3501247338007,47.18318093341486,47.12226376012113,54.44895430738368,47.51766459805984,48.33077796433142,54.63666229488986,50.51667212225627,54.35469263931698,52.232416163936556,52.08814723054477,56.87851325467013,50.60237701621662,53.198982345766616,51.44391412111273,50.14669662553478,48.44404467362322,45.06214731530123,54.236373055422625,53.943335366237584,51.83760193988493,46.9249492972297,106.34045075264788,164.37137211101424,1.6649106724519296,0.7233985974582076,0
4202,44.54895796600285,50.90738940939528,46.76656573468304,51.68210581484947,52.56075451515287,50.54157362078639,43.62312333001327,49.304239056033,50.35202841403679,43.55730313202114,44.39677704585711,60.640005907679054,55.58283806138959,53.3726861670347,53.95847219775559,52.26863477769931,37.910841917492874,55.514106808717415,54.70073964731699,54.709759494011394,49.345173831786596,44.036329076170915,50.176625902733036,58.23027967049809,58.0345336688802,56.90831892781178,50.301525042752424,50.942974997484484,40.667637621730776,52.788715041546475,48.777460308876805,45.91120190455096,51.51232880825742,45.32013281667936,44.88616007638001,51.18906218599814,109.03666258098647,163.03522135185986,,0.5334880599042602,0
